id,subject,unit,largeCategory,middleCategory,question,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,answer,explanation,tags,difficulty,enabled
commonimportant_ja_0035,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: degree,度,正確な,理想的な,〜を必要とする,書類,～を促す,調査,～を創造する,1,degree は「度」という意味で使われます。,経済,2,true
commonimportant_ja_0036,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: compare,～を比較する,苦しむ,～を解決する,～と主張する,～を延長する,生じる,機会,〜を決める,1,compare は「～を比較する」という意味で使われます。,経済,2,true
commonimportant_ja_0037,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: examine,～を調査する,確信している,楽しい,苦労する,扱う,〜を分ける,地域,〜を見積もる,1,examine は「～を調査する」という意味で使われます。,経済,2,true
commonimportant_ja_0038,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: adopt,～を採用する,～を示す,〜を認める,～を求める,維持する,集中する,同等のもの,貢献する,1,adopt は「～を採用する」という意味で使われます。,経済,2,true
commonimportant_ja_0039,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: predict,〜を予測する,～を解放する,～について言及する,出会い,〜を防ぐ,特徴,主要な,～を発見する,1,predict は「〜を予測する」という意味で使われます。,環境,2,true
commonimportant_ja_0040,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: appreciate,〜に感謝する,〜を示す,能率的な,基本的な,拡大する,〜を見捨てる,利点,示す,1,appreciate は「〜に感謝する」という意味で使われます。,IT,2,true
commonimportant_ja_0041,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: respect,～を尊敬する,～を得る,要求,〜を取り囲む,利用可能な,様々な,厳しい,人口,1,respect は「～を尊敬する」という意味で使われます。,経済,2,true
commonimportant_ja_0042,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: site,用地,～に食べ物を与える,～を測る,影響,年上の,迷惑をかける,〜をほのめかす,～を伸ばす,1,site は「用地」という意味で使われます。,IT,2,true
commonimportant_ja_0043,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: expect,〜を予期する,～を許可する,化学物質,古代の,吸収する,特定の,～に影響を及ぼす,〜を展示する,1,expect は「〜を予期する」という意味で使われます。,IT,2,true
commonimportant_ja_0044,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: hesitate,ためらう,仕事,〜を説明する,〜するつもりだ,存在する,〜を避ける,不可欠な,〜を扱う,1,hesitate は「ためらう」という意味で使われます。,環境,2,true
commonimportant_ja_0045,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: major,主要な,態度,材料,〜を操作する,身体的な,主張する,証拠,～を好む,1,major は「主要な」という意味で使われます。,環境,2,true
commonimportant_ja_0046,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: accurate,正確な,理想的な,〜を提供する,政府,～を取り去る,参加する,個人の,～を保護する,1,accurate は「正確な」という意味で使われます。,環境,2,true
commonimportant_ja_0047,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: suffer,苦しむ,～を解決する,成功する,〜に取って代わる,利点,積極的な,〜に抵抗する,凍る,1,suffer は「苦しむ」という意味で使われます。,環境,2,true
commonimportant_ja_0048,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: certain,確信している,楽しい,～を反射する,役割,前の,～を無視する,問題,返答する,1,certain は「確信している」という意味で使われます。,IT,2,true
commonimportant_ja_0049,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: indicate,～を示す,〜を認める,例,〜に気づく,一節,大気,きわめて重要な,否定的な,1,indicate は「～を示す」という意味で使われます。,経済,2,true
commonimportant_ja_0050,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: release,～を解放する,～について言及する,〜を示唆する,〜を引きつける,～を達成する,生の,さえぎる,失敗する,1,release は「～を解放する」という意味で使われます。,経済,2,true
commonimportant_ja_0051,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: demonstrate,〜を示す,能率的な,～を認識する,記事,減少,～を組み合わせる,元,〜を展示する,1,demonstrate は「〜を示す」という意味で使われます。,経済,3,true
commonimportant_ja_0052,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: obtain,～を得る,要求,〜を必要とする,回復する,～を雇う,〜を捕らえる,ある特定の,～を破壊する,1,obtain は「～を得る」という意味で使われます。,IT,3,true
commonimportant_ja_0053,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: feed,～に食べ物を与える,～を測る,～と主張する,～を断る,〜が誰だかわかる,〜を引き出す,さもなければ,引退する,1,feed は「～に食べ物を与える」という意味で使われます。,経済,3,true
commonimportant_ja_0054,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: allow,～を許可する,化学物質,苦労する,～を含む,敏感な,～を確認する,十分な,重要な,1,allow は「～を許可する」という意味で使われます。,環境,3,true
commonimportant_ja_0055,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: task,仕事,〜を説明する,～を求める,〜を向上させる,不足,種,側面,複雑な,1,task は「仕事」という意味で使われます。,環境,3,true
commonimportant_ja_0056,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: attitude,態度,材料,出会い,当てはまる,価値,視力,莫大な,〜に借りがある,1,attitude は「態度」という意味で使われます。,IT,3,true
commonimportant_ja_0057,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: ideal,理想的な,〜を提供する,基本的な,〜を納得させる,〜を代表する,急速な,最終的に,適切な,1,ideal は「理想的な」という意味で使われます。,IT,3,true
commonimportant_ja_0058,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: solve,～を解決する,成功する,〜を取り囲む,書類,〜を注ぐ,異なる,とても小さな,～を観察する,1,solve は「～を解決する」という意味で使われます。,IT,3,true
commonimportant_ja_0059,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: pleasant,楽しい,～を反射する,影響,～を延長する,概念,代替案,厳しい,試み,1,pleasant は「楽しい」という意味で使われます。,IT,3,true
commonimportant_ja_0060,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: admit,〜を認める,例,古代の,扱う,病気,著者,～を非難する,～を信頼する,1,admit は「〜を認める」という意味で使われます。,経済,3,true
commonimportant_ja_0061,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: mention,～について言及する,〜を示唆する,〜するつもりだ,維持する,～に影響を与える,職業,見方,〜を確立する,1,mention は「～について言及する」という意味で使われます。,環境,3,true
commonimportant_ja_0062,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: efficient,能率的な,～を認識する,〜を操作する,〜を防ぐ,含む,気づいている,〜を区別する,称賛する,1,efficient は「能率的な」という意味で使われます。,経済,3,true
commonimportant_ja_0063,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: demand,要求,〜を必要とする,政府,拡大する,含む,～と一緒に行く,要因,～を推薦する,1,demand は「要求」という意味で使われます。,経済,3,true
commonimportant_ja_0064,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: measure,～を測る,～と主張する,〜に取って代わる,利用可能な,～を促す,〜に専念する,～と結論を下す,独特の,1,measure は「～を測る」という意味で使われます。,IT,3,true
commonimportant_ja_0065,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: chemical,化学物質,苦労する,役割,年上の,生じる,施設,～を計算する,たくましい,1,chemical は「化学物質」という意味で使われます。,環境,3,true
commonimportant_ja_0066,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: describe,〜を説明する,～を求める,〜に気づく,吸収する,〜を分ける,装置,現代の,〜を探検する,1,describe は「〜を説明する」という意味で使われます。,経済,3,true
commonimportant_ja_0067,英語,英単語 共通テスト頻出 和訳,基礎,,次の英単語の意味として最も適切なものを選びなさい: material,材料,出会い,〜を引きつける,存在する,集中する,利益,～を変える,〜を暴露する,1,material は「材料」という意味で使われます。,IT,3,true
commonimportant_ja_0068,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: provide,〜を提供する,基本的な,記事,身体的な,特徴,表面,年に１度の,度,1,provide は「〜を提供する」という意味で使われます。,経済,3,true
commonimportant_ja_0069,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: succeed,成功する,〜を取り囲む,回復する,～を取り去る,〜を見捨てる,強いる,行動,～を比較する,1,succeed は「成功する」という意味で使われます。,環境,3,true
commonimportant_ja_0070,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: reflect,～を反射する,影響,～を断る,利点,様々な,調査,結果,～を調査する,1,reflect は「～を反射する」という意味で使われます。,環境,3,true
commonimportant_ja_0071,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: instance,例,古代の,～を含む,前の,迷惑をかける,機会,目に見える,～を採用する,1,instance は「例」という意味で使われます。,IT,3,true
commonimportant_ja_0072,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: suggest,〜を示唆する,〜するつもりだ,〜を向上させる,一節,特定の,地域,気前のよい,〜を予測する,1,suggest は「〜を示唆する」という意味で使われます。,経済,3,true
commonimportant_ja_0073,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: perceive,～を認識する,〜を操作する,当てはまる,～を達成する,〜を避ける,同等のもの,特定する,〜に感謝する,1,perceive は「～を認識する」という意味で使われます。,経済,3,true
commonimportant_ja_0074,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: require,〜を必要とする,政府,〜を納得させる,減少,主張する,主要な,多数の,～を尊敬する,1,require は「〜を必要とする」という意味で使われます。,環境,3,true
commonimportant_ja_0075,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: argue,～と主張する,〜に取って代わる,書類,～を雇う,参加する,利点,～を包む,用地,1,argue は「～と主張する」という意味で使われます。,IT,3,true
commonimportant_ja_0076,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: struggle,苦労する,役割,～を延長する,〜が誰だかわかる,積極的な,厳しい,～を創造する,〜を予期する,1,struggle は「苦労する」という意味で使われます。,IT,3,true
commonimportant_ja_0077,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: seek,～を求める,〜に気づく,扱う,敏感な,～を無視する,〜をほのめかす,〜を決める,ためらう,1,seek は「～を求める」という意味で使われます。,IT,3,true
commonimportant_ja_0078,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: encounter,出会い,〜を引きつける,維持する,不足,大気,～に影響を及ぼす,〜を見積もる,主要な,1,encounter は「出会い」という意味で使われます。,IT,3,true
commonimportant_ja_0079,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: fundamental,基本的な,記事,〜を防ぐ,価値,生の,不可欠な,貢献する,正確な,1,fundamental は「基本的な」という意味で使われます。,環境,3,true
commonimportant_ja_0080,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: surround,〜を取り囲む,回復する,拡大する,〜を代表する,～を組み合わせる,証拠,～を発見する,苦しむ,1,surround は「〜を取り囲む」という意味で使われます。,IT,3,true
commonimportant_ja_0081,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: effect,影響,～を断る,利用可能な,〜を注ぐ,〜を捕らえる,個人の,示す,確信している,1,effect は「影響」という意味で使われます。,環境,3,true
commonimportant_ja_0082,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: ancient,古代の,～を含む,年上の,概念,〜を引き出す,〜に抵抗する,人口,～を示す,1,ancient は「古代の」という意味で使われます。,環境,3,true
commonimportant_ja_0083,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: intend,〜するつもりだ,〜を向上させる,吸収する,病気,～を確認する,問題,～を伸ばす,～を解放する,1,intend は「〜するつもりだ」という意味で使われます。,環境,3,true
commonimportant_ja_0084,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: operate,〜を操作する,当てはまる,存在する,～に影響を与える,種,きわめて重要な,〜を展示する,〜を示す,1,operate は「〜を操作する」という意味で使われます。,経済,3,true
commonimportant_ja_0085,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: government,政府,〜を納得させる,身体的な,含む,視力,さえぎる,〜を扱う,～を得る,1,government は「政府」という意味で使われます。,IT,3,true
commonimportant_ja_0086,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: replace,〜に取って代わる,書類,～を取り去る,含む,急速な,元,～を好む,～に食べ物を与える,1,replace は「〜に取って代わる」という意味で使われます。,環境,3,true
commonimportant_ja_0087,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: role,役割,～を延長する,利点,～を促す,異なる,ある特定の,～を保護する,～を許可する,1,role は「役割」という意味で使われます。,経済,3,true
commonimportant_ja_0088,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: realize,〜に気づく,扱う,前の,生じる,代替案,さもなければ,凍る,仕事,1,realize は「〜に気づく」という意味で使われます。,IT,3,true
commonimportant_ja_0089,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: attract,〜を引きつける,維持する,一節,〜を分ける,著者,十分な,返答する,態度,1,attract は「〜を引きつける」という意味で使われます。,経済,3,true
commonimportant_ja_0090,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: article,記事,〜を防ぐ,～を達成する,集中する,職業,側面,否定的な,理想的な,1,article は「記事」という意味で使われます。,経済,3,true
commonimportant_ja_0091,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: recover,回復する,拡大する,減少,特徴,気づいている,莫大な,失敗する,～を解決する,1,recover は「回復する」という意味で使われます。,経済,3,true
commonimportant_ja_0092,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: refuse,～を断る,利用可能な,～を雇う,〜を見捨てる,～と一緒に行く,最終的に,〜を展示する,楽しい,1,refuse は「～を断る」という意味で使われます。,経済,3,true
commonimportant_ja_0093,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: include,～を含む,年上の,〜が誰だかわかる,様々な,〜に専念する,とても小さな,～を破壊する,〜を認める,1,include は「～を含む」という意味で使われます。,経済,3,true
commonimportant_ja_0094,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: improve,〜を向上させる,吸収する,敏感な,迷惑をかける,施設,厳しい,引退する,～について言及する,1,improve は「〜を向上させる」という意味で使われます。,経済,3,true
commonimportant_ja_0095,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: apply,当てはまる,存在する,不足,特定の,装置,～を非難する,重要な,能率的な,1,apply は「当てはまる」という意味で使われます。,IT,3,true
commonimportant_ja_0096,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: convince,〜を納得させる,身体的な,価値,〜を避ける,利益,見方,複雑な,要求,1,convince は「〜を納得させる」という意味で使われます。,IT,3,true
commonimportant_ja_0097,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: document,書類,～を取り去る,〜を代表する,主張する,表面,〜を区別する,〜に借りがある,～を測る,1,document は「書類」という意味で使われます。,経済,3,true
commonimportant_ja_0098,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: extend,～を延長する,利点,〜を注ぐ,参加する,強いる,要因,適切な,化学物質,1,extend は「～を延長する」という意味で使われます。,環境,3,true
commonimportant_ja_0099,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: deal,扱う,前の,概念,積極的な,調査,～と結論を下す,～を観察する,〜を説明する,1,deal は「扱う」という意味で使われます。,IT,3,true
commonimportant_ja_0100,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: maintain,維持する,一節,病気,～を無視する,機会,～を計算する,試み,材料,1,maintain は「維持する」という意味で使われます。,環境,3,true
commonimportant_ja_0101,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: prevent,〜を防ぐ,～を達成する,～に影響を与える,大気,地域,現代の,～を信頼する,〜を提供する,1,prevent は「〜を防ぐ」という意味で使われます。,環境,4,true
commonimportant_ja_0102,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: expand,拡大する,減少,含む,生の,同等のもの,～を変える,〜を確立する,成功する,1,expand は「拡大する」という意味で使われます。,IT,4,true
commonimportant_ja_0103,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: available,利用可能な,～を雇う,含む,～を組み合わせる,主要な,年に１度の,称賛する,～を反射する,1,available は「利用可能な」という意味で使われます。,経済,4,true
commonimportant_ja_0104,英語,英単語 共通テスト頻出 和訳,標準,,次の英単語の意味として最も適切なものを選びなさい: senior,年上の,〜が誰だかわかる,～を促す,〜を捕らえる,利点,行動,～を推薦する,例,1,senior は「年上の」という意味で使われます。,経済,4,true
