id,subject,unit,largeCategory,middleCategory,question,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,answer,explanation,tags,difficulty,enabled
commonimportant_0057,英語,英単語 共通テスト頻出,基礎,,理想的な,ideal,measure,instance,ancient,document,sensitive,ignore,advantage,1,ideal が正解です。意味の中心を確認しましょう。,IT,3,true
commonimportant_0058,英語,英単語 共通テスト頻出,基礎,,～を解決する,solve,chemical,suggest,intend,extend,lack,atmosphere,strict,1,solve が正解です。意味の中心を確認しましょう。,IT,3,true
commonimportant_0059,英語,英単語 共通テスト頻出,基礎,,楽しい,pleasant,describe,perceive,operate,deal,value,raw,imply,1,pleasant が正解です。意味の中心を確認しましょう。,IT,3,true
commonimportant_0060,英語,英単語 共通テスト頻出,基礎,,〜を認める,admit,material,require,government,maintain,represent,combine,influence,1,admit が正解です。意味の中心を確認しましょう。,経済,3,true
commonimportant_0061,英語,英単語 共通テスト頻出,基礎,,～について言及する,mention,provide,argue,replace,prevent,pour,capture,essential,1,mention が正解です。意味の中心を確認しましょう。,環境,3,true
commonimportant_0062,英語,英単語 共通テスト頻出,基礎,,能率的な,efficient,succeed,struggle,role,expand,concept,withdraw,evidence,1,efficient が正解です。意味の中心を確認しましょう。,経済,3,true
commonimportant_0063,英語,英単語 共通テスト頻出,基礎,,要求,demand,reflect,seek,realize,available,disease,confirm,individual,1,demand が正解です。意味の中心を確認しましょう。,経済,3,true
commonimportant_0064,英語,英単語 共通テスト頻出,基礎,,～を測る,measure,instance,encounter,attract,senior,affect,species,resist,1,measure が正解です。意味の中心を確認しましょう。,IT,3,true
commonimportant_0065,英語,英単語 共通テスト頻出,基礎,,化学物質,chemical,suggest,fundamental,article,absorb,contain,vision,issue,1,chemical が正解です。意味の中心を確認しましょう。,環境,3,true
commonimportant_0066,英語,英単語 共通テスト頻出,基礎,,〜を説明する,describe,perceive,surround,recover,exist,involve,rapid,vital,1,describe が正解です。意味の中心を確認しましょう。,経済,3,true
commonimportant_0067,英語,英単語 共通テスト頻出,基礎,,材料,material,require,effect,refuse,physical,encourage,differ,interrupt,1,material が正解です。意味の中心を確認しましょう。,IT,3,true
commonimportant_0068,英語,英単語 共通テスト頻出,標準,,〜を提供する,provide,argue,ancient,include,remove,occur,alternative,former,1,provide が正解です。意味の中心を確認しましょう。,経済,3,true
commonimportant_0069,英語,英単語 共通テスト頻出,標準,,成功する,succeed,struggle,intend,improve,benefit,divide,author,particular,1,succeed が正解です。意味の中心を確認しましょう。,環境,3,true
commonimportant_0070,英語,英単語 共通テスト頻出,標準,,～を反射する,reflect,seek,operate,apply,previous,concentrate,occupation,otherwise,1,reflect が正解です。意味の中心を確認しましょう。,環境,3,true
commonimportant_0071,英語,英単語 共通テスト頻出,標準,,例,instance,encounter,government,convince,passage,feature,aware,sufficient,1,instance が正解です。意味の中心を確認しましょう。,IT,3,true
commonimportant_0072,英語,英単語 共通テスト頻出,標準,,〜を示唆する,suggest,fundamental,replace,document,achieve,abandon,accompany,aspect,1,suggest が正解です。意味の中心を確認しましょう。,経済,3,true
commonimportant_0073,英語,英単語 共通テスト頻出,標準,,～を認識する,perceive,surround,role,extend,decline,various,commit,enormous,1,perceive が正解です。意味の中心を確認しましょう。,経済,3,true
commonimportant_0074,英語,英単語 共通テスト頻出,標準,,〜を必要とする,require,effect,realize,deal,employ,bother,facility,eventually,1,require が正解です。意味の中心を確認しましょう。,環境,3,true
commonimportant_0075,英語,英単語 共通テスト頻出,標準,,～と主張する,argue,ancient,attract,maintain,recognize,specific,device,tiny,1,argue が正解です。意味の中心を確認しましょう。,IT,3,true
commonimportant_0076,英語,英単語 共通テスト頻出,標準,,苦労する,struggle,intend,article,prevent,sensitive,avoid,profit,severe,1,struggle が正解です。意味の中心を確認しましょう。,IT,3,true
commonimportant_0077,英語,英単語 共通テスト頻出,標準,,～を求める,seek,operate,recover,expand,lack,insist,surface,accuse,1,seek が正解です。意味の中心を確認しましょう。,IT,3,true
commonimportant_0078,英語,英単語 共通テスト頻出,標準,,出会い,encounter,government,refuse,available,value,participate,force,perspective,1,encounter が正解です。意味の中心を確認しましょう。,IT,3,true
commonimportant_0079,英語,英単語 共通テスト頻出,標準,,基本的な,fundamental,replace,include,senior,represent,active,survey,distinguish,1,fundamental が正解です。意味の中心を確認しましょう。,環境,3,true
commonimportant_0080,英語,英単語 共通テスト頻出,標準,,〜を取り囲む,surround,role,improve,absorb,pour,ignore,opportunity,factor,1,surround が正解です。意味の中心を確認しましょう。,IT,3,true
commonimportant_0081,英語,英単語 共通テスト頻出,標準,,影響,effect,realize,apply,exist,concept,atmosphere,region,conclude,1,effect が正解です。意味の中心を確認しましょう。,環境,3,true
commonimportant_0082,英語,英単語 共通テスト頻出,標準,,古代の,ancient,attract,convince,physical,disease,raw,equivalent,calculate,1,ancient が正解です。意味の中心を確認しましょう。,環境,3,true
commonimportant_0083,英語,英単語 共通テスト頻出,標準,,〜するつもりだ,intend,article,document,remove,affect,combine,primary,contemporary,1,intend が正解です。意味の中心を確認しましょう。,環境,3,true
commonimportant_0084,英語,英単語 共通テスト頻出,標準,,〜を操作する,operate,recover,extend,benefit,contain,capture,advantage,alter,1,operate が正解です。意味の中心を確認しましょう。,経済,3,true
commonimportant_0085,英語,英単語 共通テスト頻出,標準,,政府,government,refuse,deal,previous,involve,withdraw,strict,annual,1,government が正解です。意味の中心を確認しましょう。,IT,3,true
commonimportant_0086,英語,英単語 共通テスト頻出,標準,,〜に取って代わる,replace,include,maintain,passage,encourage,confirm,imply,conduct,1,replace が正解です。意味の中心を確認しましょう。,環境,3,true
commonimportant_0087,英語,英単語 共通テスト頻出,標準,,役割,role,improve,prevent,achieve,occur,species,influence,outcome,1,role が正解です。意味の中心を確認しましょう。,経済,3,true
commonimportant_0088,英語,英単語 共通テスト頻出,標準,,〜に気づく,realize,apply,expand,decline,divide,vision,essential,visible,1,realize が正解です。意味の中心を確認しましょう。,IT,3,true
commonimportant_0089,英語,英単語 共通テスト頻出,標準,,〜を引きつける,attract,convince,available,employ,concentrate,rapid,evidence,generous,1,attract が正解です。意味の中心を確認しましょう。,経済,3,true
commonimportant_0090,英語,英単語 共通テスト頻出,標準,,記事,article,document,senior,recognize,feature,differ,individual,identify,1,article が正解です。意味の中心を確認しましょう。,経済,3,true
commonimportant_0091,英語,英単語 共通テスト頻出,標準,,回復する,recover,extend,absorb,sensitive,abandon,alternative,resist,multiple,1,recover が正解です。意味の中心を確認しましょう。,経済,3,true
commonimportant_0092,英語,英単語 共通テスト頻出,標準,,～を断る,refuse,deal,exist,lack,various,author,issue,wrap,1,refuse が正解です。意味の中心を確認しましょう。,経済,3,true
commonimportant_0093,英語,英単語 共通テスト頻出,標準,,～を含む,include,maintain,physical,value,bother,occupation,vital,create,1,include が正解です。意味の中心を確認しましょう。,経済,3,true
commonimportant_0094,英語,英単語 共通テスト頻出,標準,,〜を向上させる,improve,prevent,remove,represent,specific,aware,interrupt,determine,1,improve が正解です。意味の中心を確認しましょう。,経済,3,true
commonimportant_0095,英語,英単語 共通テスト頻出,標準,,当てはまる,apply,expand,benefit,pour,avoid,accompany,former,estimate,1,apply が正解です。意味の中心を確認しましょう。,IT,3,true
commonimportant_0096,英語,英単語 共通テスト頻出,標準,,〜を納得させる,convince,available,previous,concept,insist,commit,particular,contribute,1,convince が正解です。意味の中心を確認しましょう。,IT,3,true
commonimportant_0097,英語,英単語 共通テスト頻出,標準,,書類,document,senior,passage,disease,participate,facility,otherwise,discover,1,document が正解です。意味の中心を確認しましょう。,経済,3,true
commonimportant_0098,英語,英単語 共通テスト頻出,標準,,～を延長する,extend,absorb,achieve,affect,active,device,sufficient,illustrate,1,extend が正解です。意味の中心を確認しましょう。,環境,3,true
commonimportant_0099,英語,英単語 共通テスト頻出,標準,,扱う,deal,exist,decline,contain,ignore,profit,aspect,population,1,deal が正解です。意味の中心を確認しましょう。,IT,3,true
commonimportant_0100,英語,英単語 共通テスト頻出,標準,,維持する,maintain,physical,employ,involve,atmosphere,surface,enormous,stretch,1,maintain が正解です。意味の中心を確認しましょう。,環境,3,true
commonimportant_0101,英語,英単語 共通テスト頻出,標準,,〜を防ぐ,prevent,remove,recognize,encourage,raw,force,eventually,exhibit,1,prevent が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0102,英語,英単語 共通テスト頻出,標準,,拡大する,expand,benefit,sensitive,occur,combine,survey,tiny,treat,1,expand が正解です。意味の中心を確認しましょう。,IT,4,true
commonimportant_0103,英語,英単語 共通テスト頻出,標準,,利用可能な,available,previous,lack,divide,capture,opportunity,severe,prefer,1,available が正解です。意味の中心を確認しましょう。,経済,4,true
commonimportant_0104,英語,英単語 共通テスト頻出,標準,,年上の,senior,passage,value,concentrate,withdraw,region,accuse,preserve,1,senior が正解です。意味の中心を確認しましょう。,経済,4,true
commonimportant_0105,英語,英単語 共通テスト頻出,標準,,吸収する,absorb,achieve,represent,feature,confirm,equivalent,perspective,freeze,1,absorb が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0106,英語,英単語 共通テスト頻出,標準,,存在する,exist,decline,pour,abandon,species,primary,distinguish,respond,1,exist が正解です。意味の中心を確認しましょう。,経済,4,true
commonimportant_0107,英語,英単語 共通テスト頻出,標準,,身体的な,physical,employ,concept,various,vision,advantage,factor,negative,1,physical が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0108,英語,英単語 共通テスト頻出,標準,,～を取り去る,remove,recognize,disease,bother,rapid,strict,conclude,fail,1,remove が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0109,英語,英単語 共通テスト頻出,標準,,利点,benefit,sensitive,affect,specific,differ,imply,calculate,display,1,benefit が正解です。意味の中心を確認しましょう。,経済,4,true
commonimportant_0110,英語,英単語 共通テスト頻出,標準,,前の,previous,lack,contain,avoid,alternative,influence,contemporary,destroy,1,previous が正解です。意味の中心を確認しましょう。,経済,4,true
commonimportant_0111,英語,英単語 共通テスト頻出,標準,,一節,passage,value,involve,insist,author,essential,alter,retire,1,passage が正解です。意味の中心を確認しましょう。,経済,4,true
commonimportant_0112,英語,英単語 共通テスト頻出,標準,,～を達成する,achieve,represent,encourage,participate,occupation,evidence,annual,significant,1,achieve が正解です。意味の中心を確認しましょう。,経済,4,true
commonimportant_0113,英語,英単語 共通テスト頻出,標準,,減少,decline,pour,occur,active,aware,individual,conduct,complex,1,decline が正解です。意味の中心を確認しましょう。,IT,4,true
commonimportant_0114,英語,英単語 共通テスト頻出,標準,,～を雇う,employ,concept,divide,ignore,accompany,resist,outcome,owe,1,employ が正解です。意味の中心を確認しましょう。,経済,4,true
commonimportant_0115,英語,英単語 共通テスト頻出,標準,,〜が誰だかわかる,recognize,disease,concentrate,atmosphere,commit,issue,visible,appropriate,1,recognize が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0116,英語,英単語 共通テスト頻出,標準,,敏感な,sensitive,affect,feature,raw,facility,vital,generous,observe,1,sensitive が正解です。意味の中心を確認しましょう。,経済,4,true
commonimportant_0117,英語,英単語 共通テスト頻出,標準,,不足,lack,contain,abandon,combine,device,interrupt,identify,attempt,1,lack が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0118,英語,英単語 共通テスト頻出,標準,,価値,value,involve,various,capture,profit,former,multiple,trust,1,value が正解です。意味の中心を確認しましょう。,経済,4,true
commonimportant_0119,英語,英単語 共通テスト頻出,標準,,〜を代表する,represent,encourage,bother,withdraw,surface,particular,wrap,establish,1,represent が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0120,英語,英単語 共通テスト頻出,標準,,〜を注ぐ,pour,occur,specific,confirm,force,otherwise,create,admire,1,pour が正解です。意味の中心を確認しましょう。,IT,4,true
commonimportant_0121,英語,英単語 共通テスト頻出,標準,,概念,concept,divide,avoid,species,survey,sufficient,determine,recommend,1,concept が正解です。意味の中心を確認しましょう。,IT,4,true
commonimportant_0122,英語,英単語 共通テスト頻出,標準,,病気,disease,concentrate,insist,vision,opportunity,aspect,estimate,unique,1,disease が正解です。意味の中心を確認しましょう。,経済,4,true
commonimportant_0123,英語,英単語 共通テスト頻出,標準,,～に影響を与える,affect,feature,participate,rapid,region,enormous,contribute,tough,1,affect が正解です。意味の中心を確認しましょう。,経済,4,true
commonimportant_0124,英語,英単語 共通テスト頻出,標準,,含む,contain,abandon,active,differ,equivalent,eventually,discover,explore,1,contain が正解です。意味の中心を確認しましょう。,IT,4,true
commonimportant_0125,英語,英単語 共通テスト頻出,標準,,含む,involve,various,ignore,alternative,primary,tiny,illustrate,expose,1,involve が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0126,英語,英単語 共通テスト頻出,標準,,～を促す,encourage,bother,atmosphere,author,advantage,severe,population,degree,1,encourage が正解です。意味の中心を確認しましょう。,経済,4,true
commonimportant_0127,英語,英単語 共通テスト頻出,標準,,生じる,occur,specific,raw,occupation,strict,accuse,stretch,compare,1,occur が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0128,英語,英単語 共通テスト頻出,標準,,〜を分ける,divide,avoid,combine,aware,imply,perspective,exhibit,examine,1,divide が正解です。意味の中心を確認しましょう。,経済,4,true
commonimportant_0129,英語,英単語 共通テスト頻出,標準,,集中する,concentrate,insist,capture,accompany,influence,distinguish,treat,adopt,1,concentrate が正解です。意味の中心を確認しましょう。,IT,4,true
commonimportant_0130,英語,英単語 共通テスト頻出,標準,,特徴,feature,participate,withdraw,commit,essential,factor,prefer,predict,1,feature が正解です。意味の中心を確認しましょう。,IT,4,true
commonimportant_0131,英語,英単語 共通テスト頻出,標準,,〜を見捨てる,abandon,active,confirm,facility,evidence,conclude,preserve,appreciate,1,abandon が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0132,英語,英単語 共通テスト頻出,標準,,様々な,various,ignore,species,device,individual,calculate,freeze,respect,1,various が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0133,英語,英単語 共通テスト頻出,標準,,迷惑をかける,bother,atmosphere,vision,profit,resist,contemporary,respond,site,1,bother が正解です。意味の中心を確認しましょう。,経済,4,true
commonimportant_0134,英語,英単語 共通テスト頻出,標準,,特定の,specific,raw,rapid,surface,issue,alter,negative,expect,1,specific が正解です。意味の中心を確認しましょう。,IT,4,true
commonimportant_0135,英語,英単語 共通テスト頻出,発展,,〜を避ける,avoid,combine,differ,force,vital,annual,fail,hesitate,1,avoid が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0136,英語,英単語 共通テスト頻出,発展,,主張する,insist,capture,alternative,survey,interrupt,conduct,display,major,1,insist が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0137,英語,英単語 共通テスト頻出,発展,,参加する,participate,withdraw,author,opportunity,former,outcome,destroy,accurate,1,participate が正解です。意味の中心を確認しましょう。,IT,4,true
commonimportant_0138,英語,英単語 共通テスト頻出,発展,,積極的な,active,confirm,occupation,region,particular,visible,retire,suffer,1,active が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0139,英語,英単語 共通テスト頻出,発展,,～を無視する,ignore,species,aware,equivalent,otherwise,generous,significant,certain,1,ignore が正解です。意味の中心を確認しましょう。,経済,4,true
commonimportant_0140,英語,英単語 共通テスト頻出,発展,,大気,atmosphere,vision,accompany,primary,sufficient,identify,complex,indicate,1,atmosphere が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0141,英語,英単語 共通テスト頻出,発展,,生の,raw,rapid,commit,advantage,aspect,multiple,owe,release,1,raw が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0142,英語,英単語 共通テスト頻出,発展,,～を組み合わせる,combine,differ,facility,strict,enormous,wrap,appropriate,demonstrate,1,combine が正解です。意味の中心を確認しましょう。,IT,4,true
commonimportant_0143,英語,英単語 共通テスト頻出,発展,,〜を捕らえる,capture,alternative,device,imply,eventually,create,observe,obtain,1,capture が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0144,英語,英単語 共通テスト頻出,発展,,〜を引き出す,withdraw,author,profit,influence,tiny,determine,attempt,feed,1,withdraw が正解です。意味の中心を確認しましょう。,IT,4,true
commonimportant_0145,英語,英単語 共通テスト頻出,発展,,～を確認する,confirm,occupation,surface,essential,severe,estimate,trust,allow,1,confirm が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0146,英語,英単語 共通テスト頻出,発展,,種,species,aware,force,evidence,accuse,contribute,establish,task,1,species が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0147,英語,英単語 共通テスト頻出,発展,,視力,vision,accompany,survey,individual,perspective,discover,admire,attitude,1,vision が正解です。意味の中心を確認しましょう。,IT,4,true
commonimportant_0148,英語,英単語 共通テスト頻出,発展,,急速な,rapid,commit,opportunity,resist,distinguish,illustrate,recommend,ideal,1,rapid が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0149,英語,英単語 共通テスト頻出,発展,,異なる,differ,facility,region,issue,factor,population,unique,solve,1,differ が正解です。意味の中心を確認しましょう。,環境,4,true
commonimportant_0150,英語,英単語 共通テスト頻出,発展,,代替案,alternative,device,equivalent,vital,conclude,stretch,tough,pleasant,1,alternative が正解です。意味の中心を確認しましょう。,IT,4,true
commonimportant_0151,英語,英単語 共通テスト頻出,発展,,著者,author,profit,primary,interrupt,calculate,exhibit,explore,admit,1,author が正解です。意味の中心を確認しましょう。,経済,5,true
